Unnamed: 0,ano,id_municipio,id_escola,localizacao,rede,atu_ei,atu_ef,atu_ef_anos_iniciais,atu_ef_anos_finais,atu_em,had_ei,had_ef,had_ef_anos_iniciais,had_ef_anos_finais,had_em,tdi_ef,tdi_ef_anos_iniciais,tdi_ef_anos_finais,tdi_em,taxa_aprovacao_ef,taxa_aprovacao_ef_anos_iniciais,taxa_aprovacao_ef_anos_finais,taxa_aprovacao_em,taxa_reprovacao_ef,taxa_reprovacao_ef_anos_iniciais,taxa_reprovacao_ef_anos_finais,taxa_reprovacao_em,taxa_abandono_ef,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,taxa_abandono_em,dsu_ei,dsu_ef,dsu_ef_anos_iniciais,dsu_ef_anos_finais,dsu_em
3100319,2016,2302206.0,23059362.0,rural,municipal,18.3,16.6,14.6,19.0,,4.0,4.0,4.0,4.0,,18.8,5.5,31.6,,98.7,98.6,98.7,,1.3,1.4,1.3,,0.0,0.0,0.0,,75.0,80.0,85.7,71.4,
3100320,2016,2307650.0,23213140.0,urbana,municipal,,24.2,20.4,28.0,,,4.0,4.0,4.0,,20.6,12.3,26.2,,92.5,95.8,90.4,,6.5,4.2,8.0,,1.0,0.0,1.6,,,95.5,100.0,92.3,
3100321,2016,2610707.0,26116413.0,urbana,estadual,,34.3,,34.3,32.8,,4.5,,4.5,4.5,26.7,,26.7,24.7,93.4,,93.4,95.7,6.6,,6.6,4.3,0.0,,0.0,0.0,,95.7,,95.7,95.5
3100322,2016,3303401.0,33022569.0,rural,estadual,,26.2,,26.9,30.2,,5.3,,5.3,5.3,38.2,,38.2,33.7,74.5,,74.5,81.2,25.5,,25.5,17.0,0.0,,0.0,1.8,,100.0,,100.0,100.0
3100323,2016,3529005.0,35033832.0,urbana,estadual,,24.9,,24.9,31.6,,5.3,,5.3,5.0,6.0,,6.0,8.2,92.5,,92.5,91.2,5.5,,5.5,5.0,2.0,,2.0,3.8,,100.0,,100.0,96.6
3100324,2016,3548708.0,35009234.0,urbana,estadual,,34.9,,34.9,,,8.7,,8.7,,2.4,,2.4,,99.8,,99.8,,0.0,,0.0,,0.2,,0.2,,,100.0,,100.0,
3100325,2016,3554003.0,35437487.0,urbana,municipal,,28.9,,28.9,,,5.3,,5.3,,13.5,,13.5,,86.0,,86.0,,7.7,,7.7,,6.3,,6.3,,,93.3,,93.3,
3100326,2016,4102604.0,41083725.0,urbana,estadual,,26.9,,26.9,30.1,,4.0,,4.0,4.0,12.3,,12.3,15.7,86.0,,86.0,73.7,11.7,,11.7,16.8,2.3,,2.3,9.5,,100.0,,100.0,96.9
3100327,2016,4207205.0,42094437.0,rural,estadual,,13.9,9.5,18.3,12.3,,4.0,4.0,4.0,4.0,19.8,10.5,24.7,16.2,96.4,97.6,95.8,97.4,3.6,2.4,4.2,2.6,0.0,0.0,0.0,0.0,,76.9,66.7,88.9,81.8
3100328,2016,4210100.0,42038570.0,urbana,estadual,,15.5,9.6,19.7,21.2,,4.0,4.0,4.0,4.0,8.6,4.2,10.1,7.1,93.9,97.8,92.6,92.9,5.6,2.2,6.7,3.9,0.5,0.0,0.7,3.2,,82.4,80.0,86.7,94.7
3100329,2016,5209200.0,52038556.0,urbana,estadual,,28.3,,28.3,,,5.3,,5.3,,25.1,,25.1,,93.1,,93.1,,6.2,,6.2,,0.7,,0.7,,,100.0,,100.0,
3100330,2016,5210000.0,52022714.0,urbana,estadual,,23.6,,23.6,,,10.0,,10.0,,15.8,,15.8,,97.5,,97.5,,2.5,,2.5,,0.0,,0.0,,,93.3,,93.3,
3100331,2016,2927408.0,29425883.0,urbana,municipal,,28.1,28.6,,,,4.0,4.0,,,24.8,24.8,,,90.1,90.1,,,9.5,9.5,,,0.4,0.4,,,,100.0,100.0,100.0,
3100332,2016,3543402.0,35202307.0,urbana,municipal,,26.8,23.6,30.4,,,4.5,4.5,4.5,,19.4,11.0,26.6,,93.8,94.9,92.8,,6.0,5.1,6.8,,0.2,0.0,0.4,,,93.1,84.6,100.0,
3100333,2016,2111300.0,21010684.0,urbana,privada,16.5,23.9,21.6,26.0,30.3,4.0,4.6,4.4,4.7,6.0,7.0,9.3,5.3,4.1,94.7,100.0,90.8,96.7,5.3,0.0,9.2,3.3,0.0,0.0,0.0,0.0,75.0,88.0,81.8,88.2,91.7
3100334,2016,2910800.0,29365805.0,urbana,privada,18.4,23.8,23.5,24.3,17.0,4.1,4.1,4.1,4.0,4.4,5.3,3.9,8.2,5.9,97.8,100.0,93.2,94.0,2.2,0.0,6.8,6.0,0.0,0.0,0.0,0.0,10.0,28.0,10.0,43.8,38.5
3100335,2016,2926004.0,29031222.0,rural,municipal,,20.0,19.0,21.0,,,4.3,4.2,4.3,,50.0,37.5,54.8,,72.8,64.5,75.9,,19.3,25.8,16.9,,7.9,9.7,7.2,,,30.0,0.0,37.5,
3100336,2016,3201605.0,32062710.0,rural,estadual,,12.2,,9.5,,,10.1,,10.1,,30.1,11.4,47.4,,86.1,94.6,77.1,,11.1,5.4,17.1,,2.8,0.0,5.8,,,80.0,,80.0,
3100337,2016,3550308.0,35291018.0,urbana,privada,10.0,11.3,13.3,8.7,,4.0,4.5,4.5,4.5,,2.5,1.9,3.8,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,66.7,70.0,62.5,71.4,
3100338,2016,3302007.0,33162476.0,urbana,municipal,22.3,20.4,22.8,16.8,,8.0,7.0,8.0,5.0,,28.4,19.7,46.3,,81.8,82.2,81.0,,17.7,17.8,17.5,,0.5,0.0,1.5,,25.0,81.5,68.8,92.3,
3100339,2016,2103208.0,21216703.0,rural,municipal,19.0,18.0,,11.0,,4.5,4.5,,4.5,,11.1,4.0,27.3,,95.7,95.7,95.5,,2.9,4.3,0.0,,1.4,0.0,4.5,,50.0,66.7,,66.7,
3100340,2016,3302205.0,33001863.0,rural,municipal,,9.5,,,,,,,,,52.6,52.6,,,95.0,95.0,,,5.0,5.0,,,0.0,0.0,,,,100.0,,100.0,
3100341,2016,5300108.0,53009355.0,urbana,estadual,,26.4,24.4,29.2,,,5.2,5.1,5.3,,23.5,19.1,28.3,,84.8,90.2,78.9,,14.1,9.6,19.0,,1.1,0.2,2.1,,,89.2,80.0,100.0,
3100342,2016,2917003.0,29053145.0,rural,municipal,,21.3,12.0,23.0,,,4.0,4.0,4.0,,20.8,12.3,26.1,,91.2,98.2,86.7,,8.8,1.8,13.3,,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,
3100343,2016,4208906.0,42091403.0,urbana,privada,,25.7,22.0,30.3,40.0,,4.5,4.5,4.5,4.5,0.0,0.0,0.0,1.0,99.6,99.5,99.6,96.7,0.4,0.5,0.4,3.3,0.0,0.0,0.0,0.0,80.0,92.3,94.1,88.2,100.0
3100344,2016,4311205.0,43080529.0,urbana,estadual,,20.3,17.8,22.8,21.4,,4.0,3.8,4.2,5.2,30.2,20.4,37.9,31.8,86.8,91.7,83.2,71.2,13.2,8.3,16.8,21.6,0.0,0.0,0.0,7.2,,96.6,87.5,100.0,100.0
3100345,2016,1507201.0,15094871.0,rural,municipal,,19.9,17.9,21.4,,,4.0,4.0,4.0,,41.5,21.6,54.4,,79.9,81.1,79.0,,19.2,18.1,19.9,,0.9,0.8,1.1,,,68.2,71.4,66.7,
3100346,2016,2601003.0,26072076.0,rural,municipal,13.7,22.0,22.7,21.0,,3.8,4.1,4.0,4.3,,24.1,11.8,44.0,,83.0,88.7,73.5,,16.1,10.6,25.3,,0.9,0.7,1.2,,0.0,61.5,71.4,50.0,
3100347,2016,3127701.0,31048437.0,urbana,municipal,19.3,28.4,25.6,35.1,,8.0,8.0,8.0,8.0,,19.9,9.4,38.6,,91.3,94.2,86.0,,3.1,3.9,1.8,,5.6,1.9,12.2,,66.7,91.9,90.0,94.1,
3100348,2016,2203354.0,22070427.0,rural,municipal,14.0,9.9,10.2,9.3,,4.0,4.0,4.0,4.0,,51.7,47.5,60.7,,76.1,71.7,85.7,,23.9,28.3,14.3,,0.0,0.0,0.0,,0.0,23.1,9.1,37.5,
3100349,2016,2603926.0,26040824.0,rural,estadual,,18.1,,20.4,17.7,,4.5,,4.5,3.8,31.1,25.0,32.4,64.2,77.1,70.6,78.2,83.9,22.9,29.4,21.8,5.4,0.0,0.0,0.0,10.7,,11.8,0.0,12.5,16.7
3100350,2016,5220264.0,52078256.0,urbana,municipal,,19.2,18.7,20.1,,,4.5,4.4,4.6,,17.7,13.0,25.5,,88.1,92.8,80.5,,10.5,7.2,15.9,,1.4,0.0,3.6,,,100.0,100.0,100.0,
3100351,2016,3304557.0,33076138.0,urbana,municipal,21.5,30.9,26.4,35.2,,4.5,4.5,4.5,4.5,,17.6,12.4,21.3,,90.4,95.2,87.0,,9.5,4.8,12.9,,0.1,0.0,0.1,,66.7,84.1,72.7,90.0,
3100352,2016,2601201.0,26025035.0,rural,municipal,20.0,30.3,29.2,31.6,,4.5,4.5,4.5,4.5,,27.0,22.9,31.6,,82.4,87.6,76.6,,14.2,10.7,18.2,,3.4,1.7,5.2,,0.0,81.3,57.1,100.0,
3100353,2016,5107602.0,51051311.0,urbana,estadual,,26.0,25.2,26.6,28.5,,4.0,4.0,4.0,4.0,3.3,0.0,5.4,24.6,94.0,98.7,90.9,68.5,6.0,1.3,9.1,21.3,0.0,0.0,0.0,10.2,,100.0,100.0,100.0,93.8
3100354,2016,1303403.0,13042270.0,rural,municipal,6.5,9.4,10.2,8.5,,4.0,4.3,4.3,4.3,,21.2,11.8,35.3,,90.8,98.1,80.0,,9.2,1.9,20.0,,0.0,0.0,0.0,,0.0,100.0,100.0,100.0,
3100355,2016,2609600.0,26114305.0,urbana,municipal,21.0,25.9,25.4,28.3,,4.5,4.5,4.5,4.5,,26.2,24.7,32.9,,77.0,78.4,70.9,,17.9,16.7,23.3,,5.1,4.9,5.8,,100.0,76.2,68.8,100.0,
3100356,2016,3550308.0,35165232.0,urbana,privada,12.1,22.3,21.6,23.3,16.4,4.1,4.7,4.6,4.7,5.4,2.1,0.8,3.8,2.0,100.0,100.0,100.0,99.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,66.7,80.0,71.4,91.3,88.2
3100357,2016,3162450.0,31338753.0,rural,estadual,8.3,13.2,,,10.3,4.3,,,,4.3,38.6,18.9,59.2,80.6,98.6,97.3,100.0,100.0,1.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,,25.0,25.0
3100358,2016,1302603.0,13092332.0,urbana,municipal,,22.3,22.6,22.1,,,4.0,4.0,4.0,,30.7,29.4,32.8,,89.1,91.3,85.5,,10.9,8.7,14.5,,0.0,0.0,0.0,,,100.0,100.0,100.0,
3100359,2016,3515707.0,35197294.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100360,2016,4312443.0,43156282.0,rural,estadual,4.0,10.0,,10.0,,4.0,4.0,,4.0,,13.3,10.0,20.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,100.0,66.7,,66.7,
3100361,2016,4102802.0,41021525.0,urbana,privada,11.0,12.7,8.6,17.8,9.3,4.0,4.5,4.5,4.5,4.5,1.8,0.0,2.8,3.6,99.1,97.7,100.0,96.6,0.9,2.3,0.0,3.4,0.0,0.0,0.0,0.0,0.0,73.3,42.9,84.6,72.7
3100362,2016,2307650.0,23079967.0,urbana,privada,12.6,14.9,12.1,19.8,,3.8,4.0,4.0,4.0,,9.6,3.7,16.2,,96.1,95.4,96.9,,3.4,3.7,3.1,,0.5,0.9,0.0,,33.3,50.0,28.6,57.1,
3100363,2016,2407708.0,24062260.0,urbana,municipal,,28.0,29.3,26.7,,,4.2,4.0,4.5,,41.4,29.5,54.4,,79.8,82.2,77.2,,14.8,12.6,17.1,,5.4,5.2,5.7,,,60.0,50.0,66.7,
3100364,2016,1200336.0,12028550.0,urbana,municipal,29.3,,,,,4.3,,,,,,,,,,,,,,,,,,,,,85.7,,,,
3100365,2016,1501402.0,15161072.0,urbana,privada,6.0,,,,,3.5,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100366,2016,2103000.0,21158193.0,urbana,municipal,20.4,,,,,4.0,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3100367,2016,2207777.0,22095608.0,rural,estadual,,,,,26.5,,,,,4.6,,,,38.7,,,,72.5,,,,11.8,,,,15.7,,,,,75.0
3100368,2016,2211001.0,22253726.0,urbana,estadual,,,,,24.7,,,,,3.1,,,,78.4,,,,63.5,,,,2.7,,,,33.8,,,,,100.0
3100369,2016,2304954.0,23241497.0,urbana,municipal,25.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,63.6,,,,
3100370,2016,2308708.0,23216107.0,urbana,municipal,20.6,,,,,4.0,,,,,,,,,,,,,,,,,,,,,87.5,,,,
3100371,2016,2310704.0,23045230.0,urbana,estadual,,,,,30.0,,,,,4.0,,,,33.1,,,,88.3,,,,3.7,,,,8.0,,,,,94.0
3100372,2016,2412609.0,24049158.0,urbana,municipal,18.1,,,,,4.5,,,,,,,,,,,,,,,,,,,,,87.5,,,,
3100373,2016,2602209.0,26185415.0,rural,municipal,20.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100374,2016,2702504.0,27004880.0,rural,municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100375,2016,2703809.0,27029042.0,urbana,privada,21.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3100376,2016,2708709.0,27033821.0,rural,municipal,18.0,,,,,4.2,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3100377,2016,2905701.0,29423058.0,urbana,privada,24.5,,,,,5.5,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100378,2016,2907707.0,29033187.0,rural,estadual,,,,,22.6,,,,,4.3,,,,36.5,,,,88.4,,,,8.3,,,,3.3,,,,,66.7
3100379,2016,2910701.0,29443954.0,urbana,municipal,17.7,,,,,8.0,,,,,,,,,,,,,,,,,,,,,28.6,,,,
3100380,2016,2915007.0,29215382.0,urbana,estadual,,,,,30.1,,,,,4.4,,,,32.6,,,,79.9,,,,7.4,,,,12.7,,,,,96.2
3100381,2016,2915106.0,29225213.0,urbana,municipal,23.1,,,,,4.0,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3100382,2016,2926004.0,29030137.0,urbana,estadual,,,,,25.1,,,,,4.5,,,,46.8,,,,66.2,,,,18.2,,,,15.6,,,,,95.7
3100383,2016,3106705.0,31361399.0,urbana,municipal,18.2,,,,,9.0,,,,,,,,,,,,,,,,,,,,,5.6,,,,
3100384,2016,3113206.0,31338591.0,urbana,municipal,19.3,,,,,4.0,,,,,,,,,,,,,,,,,,,,,80.0,,,,
3100385,2016,3131901.0,31358940.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100386,2016,3142700.0,31337846.0,urbana,privada,6.7,,,,,4.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100387,2016,3145901.0,31305243.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100388,2016,3147006.0,31353205.0,urbana,estadual,,,,,34.8,,,,,4.5,,,,26.3,,,,69.9,,,,21.6,,,,8.5,,,,,100.0
3100389,2016,3201407.0,32121032.0,urbana,municipal,16.1,,,,,10.0,,,,,,,,,,,,,,,,,,,,,88.9,,,,
3100390,2016,3301900.0,33097046.0,rural,estadual,,,,,17.8,,,,,5.1,,,,47.7,,,,83.7,,,,8.9,,,,7.4,,,,,100.0
3100391,2016,3303906.0,33162280.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100392,2016,3304557.0,33122695.0,urbana,privada,30.8,,,,,9.5,,,,,,,,,,,,,,,,,,,,,16.7,,,,
3100393,2016,3505500.0,35280513.0,urbana,municipal,23.3,,,,,10.5,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100394,2016,3522208.0,35075218.0,urbana,municipal,25.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3100395,2016,3522604.0,35232415.0,urbana,municipal,6.8,,,,,9.2,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100396,2016,3524303.0,35480174.0,urbana,municipal,19.9,,,,,11.0,,,,,,,,,,,,,,,,,,,,,82.4,,,,
3100427,2014,5218003.0,52010589.0,urbana,municipal,23.0,25.8,24.9,28.0,,4.4,4.4,4.4,4.4,,20.7,18.5,25.7,,89.6,91.7,85.0,,9.5,7.3,14.3,,0.9,1.0,0.7,,100.0,100.0,100.0,100.0,
3100428,2014,2603009.0,26031817.0,urbana,municipal,11.0,24.6,22.1,32.6,,4.5,4.5,4.5,4.5,,15.1,9.0,24.5,,95.2,94.9,95.6,,2.8,3.8,1.3,,2.0,1.3,3.1,,0.0,61.1,63.6,62.5,
3100429,2014,4205902.0,42016746.0,rural,municipal,,13.7,9.0,,,,4.0,4.0,,,2.4,2.4,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,83.3,80.0,83.3,
3100430,2014,2607901.0,26110091.0,urbana,privada,19.2,26.0,23.2,29.1,33.1,4.1,4.3,4.0,4.5,4.8,5.1,4.3,5.9,9.4,98.7,100.0,97.6,95.1,1.3,0.0,2.4,4.9,0.0,0.0,0.0,0.0,66.7,70.8,66.7,80.0,100.0
3100431,2014,2314003.0,23180323.0,urbana,privada,28.6,27.4,30.1,23.9,,3.7,4.2,4.0,4.4,,1.4,1.5,1.2,,97.5,97.0,98.2,,2.5,3.0,1.8,,0.0,0.0,0.0,,0.0,60.0,55.6,77.8,
3100432,2014,1506807.0,15015580.0,rural,municipal,16.5,24.4,22.9,25.7,,4.0,4.4,4.0,4.8,,21.3,15.7,25.8,,96.2,97.4,95.3,,2.6,2.6,2.5,,1.2,0.0,2.2,,100.0,91.3,90.9,88.2,
3100433,2014,3168606.0,31156906.0,rural,municipal,12.0,17.2,,,,4.5,,,,,28.2,28.2,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,50.0,50.0,,50.0,
3100434,2014,2704302.0,27038530.0,urbana,estadual,,27.1,24.2,29.5,,,4.0,4.0,4.0,,47.3,41.3,51.4,,63.2,71.4,57.6,,27.8,18.8,33.9,,9.0,9.8,8.5,,,83.3,83.3,84.6,
3100435,2014,5220454.0,52085600.0,urbana,municipal,24.5,33.1,29.6,36.3,,4.0,4.0,4.0,4.0,,26.6,15.8,34.4,,92.5,97.8,88.1,,7.5,2.2,11.9,,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,
3100436,2014,3556206.0,35227080.0,urbana,municipal,,21.6,20.9,22.2,,,4.2,4.0,4.4,,22.9,18.7,26.3,,87.1,88.6,86.0,,12.7,10.9,14.0,,0.2,0.5,0.0,,,96.4,90.9,100.0,
3100437,2014,5107107.0,51054400.0,urbana,privada,20.0,16.1,16.6,15.5,12.0,4.0,4.3,4.3,4.4,5.3,2.1,2.4,1.6,,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.5,90.0,92.9,91.7
3100438,2014,2917003.0,29052483.0,rural,municipal,35.0,25.4,19.5,36.2,,4.0,4.1,4.0,4.2,,53.8,43.9,63.6,,90.4,92.1,88.8,,9.1,7.5,10.7,,0.5,0.4,0.5,,0.0,29.4,16.7,30.0,
3100439,2014,4318465.0,43138020.0,rural,municipal,,19.4,18.3,20.6,,,4.1,4.0,4.3,,23.5,10.0,37.9,,96.1,100.0,91.9,,3.0,0.0,6.3,,0.9,0.0,1.8,,,64.3,50.0,85.7,
3100440,2014,3302700.0,33054177.0,urbana,estadual,,27.3,,27.3,34.1,,5.3,,5.3,5.1,46.3,,46.3,40.0,89.9,,89.9,80.0,7.6,,7.6,12.2,2.5,,2.5,7.8,,89.5,,89.5,91.3
3100441,2014,4113502.0,41001060.0,urbana,estadual,,26.8,,26.8,30.4,,4.4,,4.4,4.2,27.9,,27.9,38.0,83.1,,83.1,63.3,15.4,,15.4,14.4,1.5,,1.5,22.3,,92.3,,92.3,96.4
3100442,2014,2307908.0,23008148.0,rural,municipal,,9.0,,,,,,,,,27.8,10.5,47.1,,91.7,94.7,88.2,,8.3,5.3,11.8,,0.0,0.0,0.0,,0.0,28.6,,28.6,
3100443,2014,5208004.0,52046966.0,urbana,municipal,17.0,28.7,26.8,32.0,,4.0,3.9,4.0,3.8,,20.4,14.0,30.4,,91.4,90.3,93.2,,8.2,9.7,5.8,,0.4,0.0,1.0,,100.0,75.0,77.8,66.7,
3100444,2014,4318309.0,43136206.0,urbana,municipal,13.0,16.9,16.6,17.3,,4.0,4.0,4.0,4.0,,43.7,32.5,61.5,,69.1,84.7,43.1,,25.0,9.4,51.0,,5.9,5.9,5.9,,50.0,75.0,40.0,100.0,
3100445,2014,3304557.0,33065683.0,urbana,municipal,,35.2,,35.2,,,4.5,,4.5,,36.8,,36.8,,80.4,,80.4,,18.0,,18.0,,1.6,,1.6,,,100.0,,100.0,
3100446,2014,1501402.0,15040356.0,urbana,estadual,,,,,27.3,,,,,4.3,,,,59.0,,,,63.5,,,,20.5,,,,16.0,,,,,100.0
3100447,2014,1501907.0,15095983.0,urbana,municipal,18.1,,,,,3.6,,,,,,,,,,,,,,,,,,,,,25.0,,,,
3100448,2014,1702554.0,17114810.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100449,2014,2102101.0,21244235.0,rural,municipal,17.8,,,,,4.0,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3100450,2014,2102408.0,21003220.0,rural,municipal,7.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100451,2014,2203008.0,22075526.0,urbana,municipal,24.8,,,,,3.7,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100452,2014,2211001.0,22026525.0,urbana,municipal,21.8,,,,,4.5,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3100453,2014,2211001.0,22141235.0,urbana,privada,,,,,28.5,,,,,6.5,,,,8.8,,,,94.0,,,,4.8,,,,1.2,,,,,97.2
3100454,2014,2307007.0,23236094.0,urbana,estadual,,,,,39.5,,,,,9.7,,,,12.0,,,,97.4,,,,1.7,,,,0.9,,,,,76.0
3100455,2014,2313500.0,23216859.0,urbana,municipal,17.8,,,,,4.2,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100456,2014,2414100.0,24085430.0,urbana,privada,12.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100457,2014,2603926.0,26365626.0,rural,municipal,11.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100458,2014,2612208.0,26011344.0,urbana,estadual,,,,,39.0,,,,,9.5,,,,11.3,,,,98.9,,,,1.1,,,,0.0,,,,,100.0
3100459,2014,2700508.0,27033996.0,urbana,municipal,21.4,,,,,3.7,,,,,,,,,,,,,,,,,,,,,42.9,,,,
3100460,2014,2901205.0,29267420.0,urbana,estadual,,,,,32.1,,,,,5.0,,,,56.0,,,,86.3,,,,10.5,,,,3.2,,,,,91.3
3100461,2014,2911204.0,29462690.0,urbana,privada,11.6,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100462,2014,2917508.0,29425484.0,urbana,privada,3.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100463,2014,3101706.0,31349658.0,urbana,federal,,,,,28.9,,,,,10.2,,,,8.5,,,,84.9,,,,13.9,,,,1.2,,,,,100.0
3100464,2014,3118601.0,31213900.0,urbana,privada,6.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,25.0,,,,
3100465,2014,3127008.0,31228621.0,urbana,municipal,19.8,,,,,4.3,,,,,,,,,,,,,,,,,,,,,87.5,,,,
3100466,2014,3136702.0,31333018.0,urbana,privada,9.3,,,,,5.8,,,,,,,,,,,,,,,,,,,,,70.0,,,,
3100467,2014,3146552.0,31277070.0,urbana,municipal,31.8,,,,,4.0,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3100468,2014,3162500.0,31221091.0,urbana,municipal,16.7,,,,,4.0,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3100469,2014,3170404.0,31355178.0,urbana,municipal,20.9,,,,,8.1,,,,,,,,,,,,,,,,,,,,,95.0,,,,
3100470,2014,3300308.0,33034745.0,urbana,municipal,19.5,,,,,4.3,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100471,2014,3300407.0,33096864.0,urbana,estadual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100472,2014,3301009.0,33099456.0,rural,municipal,15.5,,,,,10.0,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3100473,2014,3303005.0,33141789.0,urbana,municipal,17.3,,,,,8.0,,,,,,,,,,,,,,,,,,,,,60.0,,,,
3100474,2014,3304557.0,33066400.0,urbana,municipal,17.5,,,,,9.0,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3100475,2014,3305208.0,33145660.0,urbana,municipal,19.0,,,,,9.5,,,,,,,,,,,,,,,,,,,,,33.3,,,,
3100476,2014,3305703.0,33149178.0,rural,estadual,,,,,13.4,,,,,4.8,,,,56.7,,,,97.0,,,,0.0,,,,3.0,,,,,100.0
3100477,2014,3506003.0,35453316.0,rural,estadual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100478,2014,3509007.0,35264799.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100479,2014,3512001.0,35389316.0,urbana,municipal,22.0,,,,,9.5,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100480,2014,3512308.0,35488860.0,urbana,municipal,17.8,,,,,11.1,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100481,2014,3512803.0,35090256.0,urbana,municipal,27.4,,,,,4.2,,,,,,,,,,,,,,,,,,,,,81.8,,,,
3100482,2014,3524402.0,35811014.0,urbana,privada,6.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100483,2014,3541703.0,35223281.0,urbana,municipal,13.9,,,,,8.8,,,,,,,,,,,,,,,,,,,,,72.2,,,,
3100484,2014,3550308.0,35242251.0,urbana,municipal,33.4,,,,,6.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100485,2014,3550308.0,35181365.0,urbana,privada,13.4,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100486,2014,3550308.0,35445400.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100487,2014,3552205.0,35081334.0,urbana,municipal,25.1,,,,,4.2,,,,,,,,,,,,,,,,,,,,,85.7,,,,
3100488,2014,3556453.0,35518803.0,urbana,privada,3.5,,,,,12.0,,,,,,,,,,,,,,,,,,,,,33.3,,,,
3100489,2014,3557006.0,35431312.0,urbana,municipal,21.3,,,,,9.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100490,2014,4101507.0,41154126.0,urbana,privada,6.0,,,,,4.3,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3100491,2014,4101655.0,41450833.0,rural,municipal,5.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100492,2014,4103909.0,41363132.0,urbana,municipal,14.0,,,,,7.7,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3100493,2014,4105805.0,41358309.0,urbana,municipal,23.8,,,,,5.7,,,,,,,,,,,,,,,,,,,,,60.0,,,,
3100494,2014,4106407.0,41385837.0,urbana,municipal,10.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100495,2014,4106902.0,41355490.0,urbana,municipal,25.4,,,,,11.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3100496,2014,4113700.0,41364848.0,urbana,privada,13.5,,,,,10.0,,,,,,,,,,,,,,,,,,,,,33.3,,,,
